session_id,age,sex,gender,race,citizenship,lab_or_online,us_or_international,exprace,expgender,exprunafter,compensation,recruitment,separatedornot,ethnicity,nativelang,major,location,sample,sunkgroup,sunkDV,gambfalgroup,gambfalDV,reciprocitygroup,reciprocityus,allowedforbiddenGroup,allowedforbidden,quoteGroup,quote,flagfilter,flagdv,gainlossgroup,anch1group,anch2group,anch3group,anch4group,scalesgroup,flagGroup,MoneyGroup,ContactGroup,gainlossDV,Imagineddv,anchoring1,anchoring2,anchoring3,anchoring4,Sysjust,IATexpart,IATexpmath,IATexp.overall,totexpmissed,scalesorder,reciprocorder,diseaseforder,quoteorder,flagprimorder,sunkcostorder,anchorinorder,allowedforder,gamblerforder,moneypriorder,imaginedorder,iatorder,sysjust1,sysjust2,sysjust3,sysjust4,sysjust5,sysjust6,sysjust7,sysjust8,flagdv1,flagdv2,flagdv3,flagdv4,flagdv5,flagdv6,flagdv7,flagdv8
1393,19,m,3,6,PL,0,1,6,female,runalone,coursecredit,publicareas,nobarriers,,polish,10,swps,23,0,9,two-six,2.23606797749979,askedfirst,0,forbidden,0,0,6,0,3.75,1,high,low,low,low,1,control,control,contact,2,4.5,4038.9049999999997,NA,21325.2,500,3.125,4.666666666666667,3.3333333333333335,4.666666666666667,0,4,8,3,5,2,7,9,10,1,11,6,12,4,4,2,1,4,5,4,1,5,1,5,7,2,2,6,2
1393,20,m,3,6,PL,0,1,6,female,runalone,coursecredit,publicareas,nobarriers,,polish,10,swps,23,0,9,three-six,4.47213595499958,askedfirst,0,forbidden,0,0,9,0,3.5,0,high,low,high,low,1,control,control,control,2,4.25,1864.11,NA,44618.880000000005,120,2.25,4.5,2.6666666666666665,4.916666666666667,0,9,1,10,6,4,8,7,2,11,5,3,12,3,1,3,1,2,2,4,2,1,1,1,7,5,7,1,5
1393,19,f,2,6,PL,0,1,6,female,runalone,coursecredit,publicareas,nobarriers,,polish,10,swps,23,0,9,three-six,1.7320508075688772,askedfirst,0,allowed,0,1,5,0,4.5,1,low,high,low,high,1,flag-prime,control,contact,1,4,NA,2e6,NA,1e4,4.25,5.666666666666667,2.8333333333333335,5.416666666666667,0,7,8,6,4,1,10,5,11,2,9,3,12,4,1,4,4,5,7,4,5,4,7,6,7,7,3,1,1
1393,23,m,3,6,PL,0,1,6,female,runalone,coursecredit,publicareas,nobarriers,,polish,10,swps,23,1,9,three-six,1,askedfirst,1,allowed,1,1,3,0,5,1,low,high,low,high,1,control,money-prime,contact,2,5.25,NA,4e6,NA,1e4,5.375,6.666666666666667,4,5.333333333333333,0,1,11,7,4,3,2,9,8,10,6,5,12,4,3,5,7,3,7,7,7,6,7,4,7,4,4,5,3
1394,20,m,3,6,PL,0,1,6,female,runalone,coursecredit,publicareas,nobarriers,,polish,10,swps,23,0,9,two-six,1.7320508075688772,askedfirst,1,allowed,1,1,9,0,3.375,0,low,high,low,high,1,control,control,contact,2,3.25,NA,2e6,4593.12,3e4,4.625,6,3,5.5,0,8,6,2,1,10,5,11,9,4,3,7,12,5,4,7,7,5,2,6,1,1,5,2,7,2,6,1,3
1394,19,f,2,6,PL,0,1,6,female,runalone,coursecredit,publicareas,nobarriers,,polish,10,swps,23,1,9,three-six,1.4142135623730951,askedfirst,1,allowed,0,1,5,0,2.875,1,low,high,low,high,0,flag-prime,control,control,2,6.25,1864.11,35e5,3936.96,45e3,2.375,6.166666666666667,4.833333333333333,4.666666666666667,0,9,1,7,10,8,3,2,5,6,11,4,12,1,2,4,1,1,5,4,1,1,6,1,1,1,7,5,1
1394,21,m,3,6,PL,0,1,6,female,runalone,coursecredit,class,nobarriers,,polish,10,swps,23,0,4,two-six,2.23606797749979,askedfirst,1,forbidden,1,1,9,0,3.125,0,low,low,low,low,0,flag-prime,money-prime,contact,1,5,NA,NA,29855.280000000002,NA,3.125,4.5,3.3333333333333335,4.583333333333333,0,7,1,9,5,6,2,4,10,3,8,11,12,4,3,3,2,3,2,4,4,2,2,5,1,4,5,3,3
1394,20,f,2,6,PL,0,1,6,female,runalone,coursecredit,publicareas,nobarriers,,polish,4,swps,23,1,9,two-six,1.4142135623730951,askedsecond,1,allowed,1,1,8,0,2.875,1,low,low,low,low,0,control,control,control,1,3.75,NA,25e4,NA,500,2.75,6.166666666666667,5.166666666666667,4.5,0,7,11,1,9,3,4,2,5,10,8,6,12,1,2,3,1,3,5,4,3,5,7,1,1,2,4,1,2
1395,19,f,2,6,PL,0,1,6,female,runalone,coursecredit,class,nobarriers,,polish,10,swps,23,0,8,two-six,1.4142135623730951,askedfirst,1,forbidden,0,0,5,0,2.875,1,low,high,low,high,0,control,money-prime,contact,1,5,NA,35e5,NA,1e4,3.125,7,2,6.5,0,5,7,11,10,9,6,2,4,1,8,3,12,1,4,4,3,3,3,3,4,3,2,1,5,1,2,7,2
1395,19,f,2,6,PL,0,1,6,female,runalone,coursecredit,class,nobarriers,,polish,10,swps,23,1,9,two-six,1.7320508075688772,askedsecond,1,allowed,0,0,9,0,3.75,1,low,high,high,high,1,flag-prime,control,contact,2,6.25,NA,2e6,11482.800000000001,5e3,4.5,7,6.666666666666667,4.166666666666667,0,10,4,5,7,3,6,1,9,8,11,2,12,3,6,5,4,4,2,7,5,2,3,4,1,6,7,5,2
1395,19,f,2,6,PL,0,1,6,female,runalone,coursecredit,class,nobarriers,,polish,10,swps,23,0,8,three-six,1.4142135623730951,askedsecond,1,forbidden,0,1,3,0,2.75,0,low,high,low,high,0,control,control,control,1,3,1615.562,4e6,2394.984,4e4,3.375,5.5,6,3.75,0,4,3,7,5,2,6,11,1,9,10,8,12,4,3,4,3,4,3,3,3,3,4,3,1,1,4,4,2
1395,19,m,3,6,PL,0,1,6,female,runalone,coursecredit,class,nobarriers,,NA,10,swps,23,1,8,three-six,1.7320508075688772,askedfirst,1,forbidden,0,0,9,0,4,0,high,low,low,high,1,control,control,contact,1,1,3106.85,25e4,NA,45e3,2.875,5.666666666666667,3,5.333333333333333,0,9,10,3,4,8,11,5,1,6,2,7,12,1,2,4,1,1,7,6,1,3,1,5,6,3,6,7,1
1395,19,f,2,6,PL,0,1,6,female,runalone,coursecredit,class,nobarriers,,polish,10,swps,23,0,9,two-six,1.4142135623730951,askedfirst,1,forbidden,0,1,7,0,2.25,0,low,high,low,low,0,control,money-prime,contact,2,3.5,NA,4e6,NA,120,4.25,6.333333333333333,3,5.666666666666667,0,4,7,6,11,8,10,9,2,3,1,5,12,4,6,5,5,4,7,2,1,2,4,1,2,1,4,1,3
1395,19,m,3,6,PL,0,1,6,female,runalone,coursecredit,class,nobarriers,,polish,10,swps,23,0,9,two-six,3.1622776601683795,askedsecond,1,forbidden,1,0,5,0,3.875,0,high,high,high,low,1,control,control,contact,2,6.5,4349.59,45e5,41010,500,2.25,6,2,6,0,5,7,10,2,4,6,8,11,1,9,3,12,3,2,4,1,1,2,4,1,5,7,1,7,1,4,4,2
1395,23,m,3,6,PL,0,1,6,female,runalone,coursecredit,class,nobarriers,,polish,10,swps,23,1,7,three-six,1,askedsecond,1,allowed,0,0,6,0,2.375,0,low,low,high,low,1,control,money-prime,control,1,3.25,2844.63186,NA,27883.519200000002,345,5.125,5.833333333333333,4.666666666666667,4.583333333333333,0,3,8,10,5,4,7,6,9,1,11,2,12,5,4,5,6,5,5,6,5,3,1,2,2,2,2,5,2
1396,19,f,2,6,PL,0,1,6,female,runalone,coursecredit,class,nobarriers,,polish,11,swps,23,1,9,two-six,NA,askedsecond,1,allowed,0,0,5,0,2.875,1,high,high,low,low,1,flag-prime,control,contact,2,4.75,5592.33,445e4,NA,120,2.125,6.166666666666667,3.6666666666666665,5.25,0,8,7,11,4,9,1,6,3,10,5,2,12,3,2,1,2,2,4,1,2,2,1,1,6,2,2,7,2
1397,19,f,NA,6,PL,0,1,6,female,runalone,coursecredit,publicareas,nobarriers,,polish,10,swps,23,0,4,three-six,5.477225575051661,askedfirst,0,allowed,0,1,5,0,3.75,0,low,high,low,low,1,control,control,contact,1,4,NA,3e6,6561.6,150,3,4.166666666666667,4.833333333333333,3.6666666666666665,0,6,1,5,3,2,8,10,7,9,4,11,12,3,3,1,1,3,3,6,4,4,5,3,3,4,5,4,2
1397,20,f,2,6,PL,0,1,6,female,runalone,coursecredit,publicareas,nobarriers,,polish,10,swps,23,1,8,two-six,1.4142135623730951,askedfirst,0,allowed,1,0,1,0,1.25,1,low,low,low,low,1,control,control,contact,1,3.75,1864.11,24e4,NA,120,2.25,6,2.3333333333333335,5.833333333333333,0,4,5,11,3,7,1,10,9,6,8,2,12,4,1,2,2,2,1,3,3,2,1,1,1,1,1,2,1
1398,22,m,3,6,PL,0,1,6,female,runalone,coursecredit,publicareas,nobarriers,,polish,10,swps,23,0,9,three-six,1.7320508075688772,askedsecond,0,allowed,1,1,8,0,2.625,1,low,high,high,low,0,flag-prime,money-prime,contact,1,6.75,4970.96,49e5,39369.6,558,4.75,5.666666666666667,5.333333333333333,4.166666666666667,0,11,2,6,7,10,8,5,9,3,1,4,12,6,5,2,4,5,6,5,5,3,3,2,2,2,6,1,2
1398,22,f,NA,6,PL,0,1,6,female,runalone,coursecredit,publicareas,nobarriers,,polish,10,swps,23,0,8,two-six,0,askedsecond,1,allowed,1,1,3,0,2.625,0,low,high,low,high,0,flag-prime,money-prime,contact,2,5.75,NA,3e6,NA,48e3,2.625,6,3,5.5,0,4,9,5,7,6,2,10,1,8,11,3,12,3,3,4,2,2,2,3,2,4,2,3,1,2,3,3,3
1399,23,f,2,6,PL,0,1,6,female,runalone,coursecredit,publicareas,nobarriers,,polish,10,swps,23,1,9,two-six,2,askedsecond,0,forbidden,0,1,3,0,2.5,0,low,high,low,low,1,control,money-prime,contact,1,6.25,NA,3e6,29153.1888,5e3,3.5,6.333333333333333,4.833333333333333,4.75,0,5,11,7,6,3,4,9,10,1,8,2,12,4,2,4,2,3,4,7,2,2,1,4,1,2,4,5,1
1399,22,f,2,6,PL,0,1,6,female,runalone,coursecredit,publicareas,nobarriers,,polish,10,swps,23,1,9,three-six,1,askedfirst,0,forbidden,0,0,4,0,2.5,0,high,high,low,high,1,flag-prime,control,contact,1,4.5,5095.2339999999995,456e4,NA,2e3,3.5,6.333333333333333,3,5.666666666666667,0,6,9,7,3,1,8,11,4,2,5,10,12,3,1,2,3,6,5,4,4,5,2,4,1,2,3,1,2
1399,24,m,3,6,PL,0,1,6,female,runalone,coursecredit,publicareas,nobarriers,,polish,10,swps,23,1,7,two-six,2,askedfirst,1,forbidden,0,0,7,0,3.625,0,low,high,low,low,1,flag-prime,money-prime,contact,2,5.5,1988.384,4475e3,8694.12,500,2.625,6,3.5,5.25,0,1,4,11,5,7,9,6,2,3,10,8,12,3,1,2,2,4,3,3,3,2,6,4,3,2,1,5,6
1399,19,f,2,6,PL,0,1,6,female,runalone,coursecredit,publicareas,nobarriers,,polish,10,swps,23,0,5,three-six,1.7320508075688772,askedsecond,1,forbidden,0,0,1,0,3.125,1,low,low,low,low,0,control,control,control,1,3.75,NA,25e4,NA,NA,2.125,6,3,5.5,0,4,8,5,11,1,9,10,7,2,6,3,12,1,1,1,4,4,1,1,4,1,7,1,7,1,3,1,4
1399,19,f,2,6,PL,0,1,6,female,runalone,coursecredit,publicareas,nobarriers,,polish,10,swps,23,1,9,three-six,1,askedsecond,1,allowed,1,1,5,0,2.75,1,low,high,high,high,0,control,control,control,1,5.25,4970.96,48e5,29199.120000000003,3e4,2.75,6.666666666666667,5.5,4.583333333333333,0,5,10,4,3,1,8,9,6,11,7,2,12,4,3,2,1,2,1,5,4,4,2,3,1,2,4,3,3
1400,24,m,3,6,PL,0,1,6,female,runalone,coursecredit,publicareas,nobarriers,,polish,10,swps,23,0,9,two-six,1,askedfirst,1,allowed,1,1,9,0,4.875,0,low,low,low,low,0,flag-prime,money-prime,contact,2,2.25,NA,NA,17913.168,NA,4.125,6,2.8333333333333335,5.583333333333333,0,7,5,10,2,8,4,1,11,9,3,6,12,7,4,1,4,4,7,5,1,7,2,7,4,7,4,7,1
1400,20,m,3,6,PL,0,1,6,female,runalone,coursecredit,publicareas,nobarriers,,polish,10,swps,23,1,8,three-six,1,askedfirst,1,forbidden,0,1,4,0,1.75,1,low,low,low,low,1,control,control,control,1,6.75,NA,NA,NA,NA,3.625,5.5,2.6666666666666665,5.416666666666667,0,11,4,6,10,2,7,9,5,3,1,8,12,3,3,4,4,3,2,7,3,2,1,2,1,2,4,1,1
1400,25,m,3,6,PL,0,1,6,female,runalone,coursecredit,publicareas,nobarriers,,polish,10,swps,23,1,9,two-six,1.4142135623730951,askedfirst,0,forbidden,0,1,8,0,3.75,0,low,high,low,high,0,flag-prime,control,control,2,1.5,3106.85,35e4,28707,1e4,3.125,7,3.1666666666666665,5.916666666666667,0,3,1,5,10,9,6,7,8,2,4,11,12,3,2,2,4,4,1,5,4,3,3,3,5,3,5,5,3
1400,23,f,2,6,PL,0,1,6,female,runalone,coursecredit,publicareas,nobarriers,,polish,10,swps,23,0,4,three-six,1,askedsecond,1,forbidden,0,0,6,0,3.625,0,high,low,low,high,0,control,money-prime,contact,2,4.75,5281.6449999999995,21e4,26246.4,4e4,3.625,4,4.833333333333333,3.5833333333333335,0,3,8,4,9,11,10,6,2,5,1,7,12,5,2,5,2,2,5,5,3,3,5,5,1,3,4,4,4
1401,23,m,3,6,PL,0,1,6,female,runalone,coursecredit,publicareas,nobarriers,,polish,10,swps,23,0,9,two-six,1.4142135623730951,askedfirst,1,forbidden,0,1,9,0,2.75,0,low,high,low,low,1,flag-prime,money-prime,contact,2,4.25,NA,3e6,29028.5184,500,3.625,6,6,4,0,8,4,5,9,2,3,1,7,6,10,11,12,2,2,4,2,4,7,4,4,3,1,1,1,2,7,1,6
1401,19,m,3,6,PL,0,1,6,female,runalone,coursecredit,publicareas,nobarriers,,polish,10,swps,23,0,9,three-six,1.7320508075688772,askedfirst,1,forbidden,0,1,9,0,2.625,1,high,high,low,low,0,flag-prime,control,contact,1,8,1615.562,32e5,16994.544,3e4,4.5,7,3,6,0,8,2,1,5,7,9,11,10,6,4,3,12,4,5,4,3,5,7,3,5,4,1,1,1,3,4,6,1
1401,19,f,2,6,PL,0,1,6,female,runalone,coursecredit,publicareas,nobarriers,,polish,10,swps,23,1,6,three-six,1.7320508075688772,askedfirst,1,forbidden,0,0,5,0,2.875,1,low,low,high,low,1,control,control,contact,2,1,1864.11,245e3,26246.4,156,3.5,5.833333333333333,2.6666666666666665,5.583333333333333,0,6,8,7,1,11,2,9,10,3,5,4,12,2,1,1,2,4,7,7,4,6,1,4,3,2,4,1,2
1401,20,m,3,6,PL,0,1,6,female,runalone,coursecredit,class,nobarriers,,polish,10,swps,23,0,7,two-six,1.4142135623730951,askedsecond,1,forbidden,0,0,8,0,3.125,1,high,low,low,high,1,control,money-prime,contact,1,2.25,5592.33,NA,2788.6800000000003,25e3,3.375,6,3.8333333333333335,5.083333333333333,0,5,11,1,2,8,7,3,4,6,9,10,12,2,4,3,4,4,2,4,4,4,2,4,2,2,5,2,4
1402,25,f,2,6,PL,0,1,6,female,runalone,coursecredit,class,nobarriers,,polish,10,swps,23,1,8,two-six,0,askedsecond,1,forbidden,0,1,5,0,3.375,1,low,low,low,low,0,flag-prime,control,control,NA,3.25,NA,NA,NA,NA,3,6.2,4.333333333333333,4.818181818181818,1,5,2,4,9,8,7,1,10,11,6,3,12,2,2,2,4,2,4,6,2,5,1,2,5,4,2,5,3
1402,21,m,3,6,PL,0,1,6,female,runalone,coursecredit,class,nobarriers,,polish,10,swps,23,1,8,three-six,1.4142135623730951,askedfirst,1,allowed,1,0,6,0,3.5,1,high,low,low,low,0,control,control,control,1,1.25,3417.535,1e6,3359.5392,500,3.125,7,5.666666666666667,4.666666666666667,0,4,11,6,2,8,5,10,1,3,7,9,12,4,2,2,4,3,3,4,3,4,4,3,4,3,5,2,3
1402,23,f,2,6,PL,0,1,6,female,runalone,coursecredit,class,nobarriers,,polish,10,swps,23,0,9,three-six,1,askedfirst,1,forbidden,0,1,8,0,2.75,0,high,low,high,high,1,control,money-prime,contact,2,5.5,5446.30805,NA,35760.72,48e3,4.375,6,5.666666666666667,4.166666666666667,0,1,3,10,7,11,8,6,9,4,2,5,12,5,6,5,2,5,2,6,4,3,2,4,1,3,2,5,2
1403,32,f,2,6,PL,1,1,,,,,,,,polish,8,swpson,24,0,9,three-six,1,askedsecond,1,allowed,1,1,3,0,2.75,0,low,low,low,low,0,flag-prime,control,control,2,7,NA,1e6,26246.4,NA,5.125,6.833333333333333,6.333333333333333,4.25,0,5,10,4,11,3,1,9,8,2,7,6,12,5,6,6,5,4,5,6,4,1,6,6,1,3,2,1,2
1403,26,f,2,6,PL,1,1,,,,,,,,polish,10,swpson,24,0,9,two-six,1.4142135623730951,askedsecond,1,forbidden,0,1,4,0,2.625,0,high,low,high,low,0,control,money-prime,contact,1,7,3106.85,NA,29199.120000000003,110,4.5,4.5,4.333333333333333,4.083333333333333,0,3,2,1,6,11,4,9,8,5,7,10,12,5,4,5,4,5,4,5,4,3,1,4,1,1,4,5,2
1403,28,m,3,6,PL,1,1,,,,,,,,polish,10,swpson,24,1,9,two-six,1,askedfirst,1,allowed,1,0,3,0,1.8571428571428572,1,low,low,high,low,1,flag-prime,money-prime,contact,2,7.25,2485.48,2e6,27883.519200000002,2e4,3,6.166666666666667,6.833333333333333,3.6666666666666665,0,1,8,10,9,6,4,11,3,2,7,5,12,3,4,5,1,5,1,4,1,2,1,1,1,NA,5,1,2
1403,32,f,2,6,PL,1,1,,,,,,,,polish,10,swpson,24,1,6,three-six,2,askedfirst,1,allowed,1,1,9,0,1.75,0,low,low,high,high,1,flag-prime,control,contact,2,4,4660.275,2e6,32322.441600000002,36e3,5,6.5,2.3333333333333335,6.083333333333333,0,1,2,3,7,9,8,4,6,10,11,5,12,6,6,7,4,4,3,7,3,2,1,2,1,1,3,1,3
1403,22,f,2,6,PL,1,1,,,,,,,,polish,10,swpson,24,0,9,three-six,2.449489742783178,askedsecond,1,forbidden,0,1,6,0,4,1,high,high,low,low,0,control,money-prime,control,2,7.5,5530.193,45e5,9842.4,180,1.75,5.833333333333333,5.333333333333333,4.25,0,8,6,1,2,11,3,4,5,9,7,10,12,4,1,4,1,1,1,1,1,6,7,1,4,2,2,7,3
1403,22,f,2,6,PL,1,1,,,,,,,,polish,10,swpson,24,0,9,three-six,1.4142135623730951,askedfirst,0,allowed,1,1,7,0,4,1,low,high,low,low,1,control,money-prime,control,2,7,NA,1e6,NA,5e3,3.5,6.333333333333333,3.3333333333333335,5.5,0,10,8,6,4,3,2,5,7,11,9,1,12,4,3,4,2,2,3,6,4,5,6,3,5,3,5,1,4
1403,24,f,2,6,PL,1,1,,,,,,,,polish,6,swpson,24,0,9,three-six,1,askedsecond,1,forbidden,0,0,5,0,2.375,0,high,high,low,low,1,control,money-prime,contact,2,3.25,3106.85,45e5,27886.800000000003,1e4,2.125,3.8333333333333335,5,3.4166666666666665,0,1,8,6,11,2,5,9,3,10,7,4,12,4,1,3,1,1,3,2,2,1,1,1,4,3,5,2,2
1403,37,f,2,6,PL,1,1,,,,,,,,polish,10,swpson,24,1,7,two-six,0,askedsecond,1,forbidden,0,0,7,0,2.25,0,low,high,low,high,0,flag-prime,control,control,2,8,NA,4e6,NA,49e3,4,6.333333333333333,5.833333333333333,4.25,0,9,4,11,6,2,5,3,7,10,8,1,12,5,5,7,3,2,1,7,2,1,1,3,1,2,4,1,5
1403,27,f,2,6,PL,1,1,,,,,,,,polish,8,swpson,24,1,5,two-six,1,askedfirst,1,forbidden,0,0,9,0,3,1,low,high,high,low,0,control,money-prime,control,2,2.75,1512.41458,4800567,26246.4,NA,4,5.166666666666667,3,5.083333333333333,0,9,7,1,10,6,11,4,3,5,2,8,12,5,1,5,2,2,7,6,4,3,3,1,1,3,6,1,6
1403,23,f,2,6,PL,1,1,,,,,,,,polish,13,swpson,24,0,9,two-six,1.7320508075688772,askedfirst,0,allowed,1,1,5,0,2.625,0,low,low,low,low,1,control,control,control,2,3.5,1988.384,25e5,29028.5184,2e3,2.875,6.833333333333333,7,3.9166666666666665,0,7,5,8,11,6,2,4,3,10,1,9,12,4,3,4,2,5,1,2,2,4,2,5,3,2,2,2,1
1403,25,f,2,6,PL,1,1,,,,,,,,polish,10,swpson,24,1,9,two-six,0,askedfirst,1,forbidden,0,0,4,0,2.875,0,high,low,low,low,1,control,money-prime,control,1,6,4349.59,25e4,16404,110,2.875,6.666666666666667,5,4.833333333333333,0,10,9,2,3,6,8,1,7,11,4,5,12,3,2,3,4,5,2,3,1,4,3,2,3,3,4,1,3
1403,29,f,2,6,PL,1,1,,,,,,,,polish,NA,swpson,24,1,9,two-six,3,askedsecond,1,allowed,0,1,9,0,2.375,0,low,low,low,low,0,flag-prime,control,control,2,6.5,NA,NA,29172.873600000003,600,1.375,6.5,5.333333333333333,4.583333333333333,0,10,5,2,7,11,4,1,3,8,9,6,12,1,1,1,1,1,1,3,2,1,1,1,1,1,4,4,6
1404,33,f,2,6,PL,1,1,,,,,,,,polish,NA,swpson,24,0,9,two-six,3.4641016151377544,askedfirst,1,allowed,1,0,4,0,2.625,1,low,high,low,low,1,flag-prime,money-prime,contact,2,2.75,3541.8089999999997,857e3,28871.04,NA,4,6,5.333333333333333,4.333333333333333,0,10,11,8,5,6,9,2,1,3,4,7,12,5,3,4,2,3,3,7,5,2,1,1,1,2,6,7,1
1404,25,m,3,6,other,1,1,,,,,,,,polish,NA,swpson,24,0,8,three-six,1.4142135623730951,askedfirst,1,allowed,1,0,9,0,4.75,1,low,high,high,low,1,flag-prime,control,control,2,1.25,NA,495e4,28930.0944,101,1.375,4,5.666666666666667,3.1666666666666665,0,1,2,3,6,8,9,4,7,11,5,10,12,1,1,1,1,1,4,1,1,6,1,1,7,7,7,7,2
1404,21,f,2,6,PL,1,1,,,,,,,,polish,13,swpson,24,1,5,two-six,3.872983346207417,askedfirst,1,allowed,1,1,5,0,4.5,1,low,high,low,low,1,flag-prime,control,control,2,6,NA,49e5,NA,120,4.125,5.833333333333333,5.5,4.166666666666667,0,6,10,3,1,5,9,8,11,2,4,7,12,5,3,4,7,3,3,5,3,6,7,2,7,2,4,1,7
1404,22,f,2,6,PL,1,1,,,,,,,,polish,10,swpson,24,0,8,two-six,1.4142135623730951,askedsecond,1,forbidden,0,1,6,0,2.875,1,low,low,low,high,1,flag-prime,control,contact,2,5,NA,5e5,26902.56,1e4,3.5,6.333333333333333,4.5,4.916666666666667,0,7,10,1,5,11,6,9,2,8,4,3,12,2,2,3,4,4,6,5,2,2,7,2,1,2,6,1,2
1404,24,f,2,6,PL,1,1,,,,,,,,polish,10,swpson,24,1,6,three-six,2,askedsecond,0,forbidden,0,1,7,0,3.25,1,low,low,high,low,1,flag-prime,control,contact,1,4.25,2361.206,NA,29028.5184,NA,2.125,4.833333333333333,3.8333333333333335,4.5,0,7,4,11,9,6,8,10,5,1,3,2,12,1,1,1,3,2,2,5,2,2,5,3,6,4,2,1,3
1404,23,f,2,6,PL,1,1,,,,,,,,polish,13,swpson,24,0,9,two-six,3.1622776601683795,askedsecond,1,forbidden,0,1,7,0,2.125,1,low,high,low,high,1,flag-prime,money-prime,control,1,3,NA,3e6,NA,1e4,3,6.666666666666667,2.8333333333333335,5.916666666666667,0,3,5,10,9,2,8,1,6,4,11,7,12,4,1,4,5,2,1,3,4,1,1,4,2,2,3,1,3
1405,22,f,2,6,PL,1,1,,,,,,,,polish,6,swpson,24,0,9,two-six,0,askedsecond,1,forbidden,0,1,3,0,3.5,1,low,low,low,low,0,control,money-prime,control,2,1.25,NA,NA,NA,450,2.25,4.6,4.166666666666667,4.181818181818182,1,2,1,7,5,3,4,6,11,8,9,10,12,3,2,4,2,1,1,3,2,2,6,3,6,2,4,3,2
1405,26,f,2,6,PL,1,1,,,,,,,,polish,NA,swpson,24,0,9,two-six,1,askedsecond,1,forbidden,0,1,9,0,2.25,0,low,high,high,low,0,flag-prime,money-prime,contact,2,6.75,NA,3e6,26246.4,NA,4.5,5.333333333333333,7,3.1666666666666665,0,9,4,10,11,7,1,3,6,8,2,5,12,4,4,5,3,2,6,7,5,3,2,4,1,3,2,1,2
1405,22,m,3,6,PL,1,1,,,,,,,,polish,10,swpson,24,0,9,two-six,1,askedfirst,1,forbidden,0,0,6,0,3.125,1,high,high,high,high,0,control,money-prime,control,2,5,2174.795,4e6,29120.380800000003,25e3,3,6.666666666666667,7,3.8333333333333335,0,11,1,2,7,6,5,9,8,3,4,10,12,2,3,3,3,2,3,6,2,3,2,4,3,3,4,4,2
1406,23,f,2,6,PL,1,1,,,,,,,,polish,11,swpson,24,1,9,three-six,1.7320508075688772,askedfirst,0,allowed,1,0,9,0,3.125,0,low,low,low,high,1,flag-prime,control,contact,2,1,NA,NA,16404,2e4,2.375,6,3.1666666666666665,5.416666666666667,0,5,4,8,9,10,11,6,2,3,1,7,12,3,1,2,4,1,1,4,3,2,4,1,6,2,1,7,2
1406,27,m,3,6,PL,1,1,,,,,,,,polish,NA,swpson,24,0,9,two-six,1,askedfirst,1,forbidden,0,1,9,0,2.75,1,low,low,high,high,0,flag-prime,control,control,1,3.5,4970.96,1e6,29199.120000000003,3e4,2.75,6.5,5.5,4.5,0,4,1,5,11,8,10,6,7,3,2,9,12,1,1,7,1,4,1,3,4,3,1,3,1,3,7,3,1
1406,17,m,3,6,PL,1,1,,,,,,,,polish,NA,swpson,24,0,9,two-six,0,askedfirst,1,allowed,1,0,4,0,4.75,0,high,high,high,low,0,control,money-prime,control,1,1,2485.48,4999999,28214.88,15e3,3.125,5,6.666666666666667,3.1666666666666665,0,10,7,3,4,6,1,11,8,9,5,2,12,1,2,5,2,1,1,7,6,7,7,3,6,6,6,2,1
1406,22,m,3,6,PL,1,1,,,,,,,,polish,10,swpson,24,1,7,three-six,6,askedfirst,1,allowed,1,0,4,0,4.25,0,low,high,low,low,0,control,control,control,2,3.5,NA,4112e3,NA,178,4,5,4.5,4.25,0,8,9,10,11,2,7,3,1,6,4,5,12,5,2,NA,4,4,3,6,4,4,5,5,3,3,5,5,4
1406,21,f,2,6,PL,1,1,,,,,,,,polish,6,swpson,24,0,9,three-six,1,askedsecond,1,forbidden,0,0,6,0,2.625,1,low,low,low,low,1,control,money-prime,contact,NA,4.75,NA,NA,NA,NA,2.625,6,4.833333333333333,4.583333333333333,0,2,3,7,4,11,1,8,9,5,6,10,12,2,4,2,3,1,2,6,1,3,1,1,1,2,5,3,5
1406,26,f,2,6,PL,1,1,,,,,,,,polish,7,swpson,24,0,9,three-six,1.4142135623730951,askedsecond,1,allowed,1,1,5,0,1.625,1,high,low,high,low,1,control,money-prime,control,1,6.25,3106.85,2e6,28355.954400000002,1e3,4.25,7,7,4,0,5,10,9,1,11,2,7,3,4,8,6,12,2,4,7,6,3,4,7,1,4,1,1,1,1,1,1,3
1406,23,f,2,6,PL,1,1,,,,,,,,polish,8,swpson,24,0,1,three-six,1.7320508075688772,askedsecond,1,forbidden,0,1,8,0,3,0,low,high,low,low,1,flag-prime,control,control,2,2.25,2932.8664,3e6,29028.5184,123,3.875,6.333333333333333,3.5,5.416666666666667,0,1,9,11,8,5,7,6,10,2,3,4,12,3,4,5,2,3,6,4,4,4,2,2,5,3,NA,2,3
1407,20,m,3,6,PL,1,1,,,,,,,,polish,11,swpson,24,0,9,two-six,1.4142135623730951,askedsecond,1,forbidden,0,0,1,0,5.125,1,high,high,low,high,0,control,money-prime,control,2,4.25,1864.11,356e4,8398.848,35660,4.125,5.333333333333333,6.166666666666667,3.5833333333333335,0,6,4,9,7,1,11,8,3,5,10,2,12,3,5,6,2,3,2,7,5,7,7,4,6,5,3,5,4
